temperature,timestamp,cadence,distance,heart_rate,power,speed,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
36,2023-06-04 06:53:06,86.0,117532.61,157.0,129.0,7.556,73.20000000000005,39.90593992173672,116.2521299533546,2.557544757031545,1.0,0.03000000000000025,3.0
36,2023-06-04 06:53:07,86.0,117540.43,157.0,129.0,7.6,73.20000000000005,39.90593992173672,116.25221997499466,0.0,1.0,0.043999999999999595,0.0
36,2023-06-04 06:53:08,0.0,117548.3,157.0,0.0,7.55,73.39999999999998,39.90594998002052,116.25230999663472,2.5412960609870434,1.0,-0.04999999999999982,-129.0
36,2023-06-04 06:53:09,0.0,117556.12,157.0,0.0,7.463,73.39999999999998,39.90594998002052,116.25239993445575,0.0,1.0,-0.08699999999999974,0.0
36,2023-06-04 06:53:10,79.0,117563.34,157.0,138.0,7.406,73.60000000000002,39.90593992173672,116.25248995609581,2.770083102493258,1.0,-0.057000000000000384,138.0
36,2023-06-04 06:53:11,83.0,117570.5,157.0,143.0,7.39,73.60000000000002,39.90593992173672,116.25256991945207,0.0,1.0,-0.016000000000000014,5.0
36,2023-06-04 06:53:12,84.0,117578.32,157.0,141.0,7.363,73.60000000000002,39.90593992173672,116.25265994109213,0.0,1.0,-0.026999999999999247,-2.0
36,2023-06-04 06:53:13,85.0,117585.54,157.0,145.0,7.383,73.60000000000002,39.90594998002052,116.2527499627322,0.0,1.0,0.019999999999999574,4.0
36,2023-06-04 06:53:14,86.0,117592.7,157.0,154.0,7.37,73.60000000000002,39.90594998002052,116.25282992608845,0.0,1.0,-0.0129999999999999,9.0
36,2023-06-04 06:53:15,86.0,117599.22,158.0,154.0,7.41,73.60000000000002,39.90594998002052,116.25290997326374,0.0,1.0,0.040000000000000036,0.0
36,2023-06-04 06:53:16,86.0,117608.38,158.0,154.0,7.353,73.60000000000002,39.90593992173672,116.25300996936858,0.0,1.0,-0.057000000000000384,0.0
36,2023-06-04 06:53:17,0.0,117614.9,158.0,0.0,7.336,73.60000000000002,39.90593992173672,116.25308993272483,0.0,1.0,-0.01699999999999946,-154.0
36,2023-06-04 06:53:18,0.0,117621.47,159.0,0.0,7.236,73.60000000000002,39.90594998002052,116.25316997990012,0.0,1.0,-0.10000000000000053,0.0
36,2023-06-04 06:53:19,0.0,117629.29,159.0,0.0,7.213,73.60000000000002,39.90594998002052,116.25325991772115,0.0,1.0,-0.022999999999999687,0.0
36,2023-06-04 06:53:20,70.0,117636.57,159.0,107.0,7.173,73.60000000000002,39.9059599544853,116.25333996489644,0.0,1.0,-0.040000000000000036,107.0
36,2023-06-04 06:53:21,70.0,117644.39,160.0,107.0,7.19,73.60000000000002,39.9059599544853,116.2534299865365,0.0,1.0,0.017000000000000348,0.0
36,2023-06-04 06:53:22,68.0,117650.91,160.0,113.0,7.146,73.60000000000002,39.9059599544853,116.25350994989276,0.0,1.0,-0.04400000000000048,6.0
36,2023-06-04 06:53:23,65.0,117658.73,160.0,121.0,7.143,73.79999999999995,39.9059599544853,116.25359997153282,2.5575447570348504,1.0,-0.0030000000000001137,8.0
36,2023-06-04 06:53:24,65.0,117665.37,160.0,121.0,7.13,73.79999999999995,39.90594998002052,116.25367993488908,0.0,1.0,-0.0129999999999999,0.0
36,2023-06-04 06:53:25,42.0,117673.19,161.0,33.0,7.123,74.0,39.90594998002052,116.25376995652914,2.557544757031545,1.0,-0.006999999999999673,-88.0
36,2023-06-04 06:53:26,42.0,117680.35,161.0,33.0,7.116,74.0,39.90594998002052,116.2538499198854,0.0,1.0,-0.007000000000000561,0.0
36,2023-06-04 06:53:27,42.0,117686.87,161.0,33.0,7.07,74.20000000000005,39.90594998002052,116.25392996706069,3.067484662582314,1.0,-0.045999999999999375,0.0
36,2023-06-04 06:53:28,42.0,117694.15,161.0,33.0,6.913,74.0,39.9059599544853,116.25400993041694,-2.7472527472538113,1.0,-0.15700000000000003,0.0
36,2023-06-04 06:53:29,40.0,117700.66,160.0,119.0,6.786,73.79999999999995,39.9059599544853,116.25408997759223,-3.0721966205800206,1.0,-0.12700000000000067,86.0
36,2023-06-04 06:53:30,54.0,117707.83,159.0,175.0,6.736,73.79999999999995,39.9059599544853,116.25416994094849,0.0,1.0,-0.04999999999999982,56.0
36,2023-06-04 06:53:31,71.0,117714.99,159.0,169.0,6.873,73.60000000000002,39.9059599544853,116.25425996258855,-2.7932960893831593,1.0,0.13700000000000045,-6.0
36,2023-06-04 06:53:32,79.0,117721.51,159.0,161.0,6.9,73.60000000000002,39.9059599544853,116.25432995148003,0.0,1.0,0.027000000000000135,-8.0
36,2023-06-04 06:53:33,80.0,117728.79,159.0,168.0,6.92,73.60000000000002,39.90596992895007,116.2544199731201,0.0,1.0,0.019999999999999574,7.0
36,2023-06-04 06:53:34,82.0,117735.95,160.0,151.0,6.913,73.60000000000002,39.90596992895007,116.25449993647635,0.0,1.0,-0.006999999999999673,-17.0
36,2023-06-04 06:53:35,82.0,117743.77,160.0,151.0,6.926,73.39999999999998,39.90596992895007,116.25458995811641,-2.557544757031545,1.0,0.0129999999999999,0.0
36,2023-06-04 06:53:36,49.0,117750.29,160.0,40.0,6.973,73.39999999999998,39.90596992895007,116.25466992147267,0.0,1.0,0.04699999999999971,-111.0
36,2023-06-04 06:53:37,29.0,117758.76,160.0,148.0,7.156,73.60000000000002,39.90596992895007,116.2547699175775,2.361275088548028,1.0,0.18299999999999983,108.0
36,2023-06-04 06:53:38,76.0,117766.58,160.0,179.0,7.453,73.60000000000002,39.90596992895007,116.25485993921757,0.0,1.0,0.2970000000000006,31.0
36,2023-06-04 06:53:39,85.0,117773.09,160.0,161.0,7.683,73.60000000000002,39.90596992895007,116.25493998639286,0.0,1.0,0.22999999999999954,-18.0
36,2023-06-04 06:53:40,85.0,117782.21,160.0,161.0,7.723,73.79999999999995,39.90596992895007,116.25503998249769,2.1929824561372233,1.0,0.040000000000000036,0.0
36,2023-06-04 06:53:41,51.0,117789.38,161.0,25.0,7.526,73.79999999999995,39.90596992895007,116.25512992031872,0.0,1.0,-0.19700000000000006,-136.0
36,2023-06-04 06:53:42,51.0,117796.54,161.0,25.0,7.493,73.79999999999995,39.90596992895007,116.25520996749401,0.0,1.0,-0.032999999999999474,0.0
36,2023-06-04 06:53:43,84.0,117804.46,161.0,129.0,7.463,73.79999999999995,39.9059599544853,116.25529998913407,0.0,1.0,-0.03000000000000025,104.0
36,2023-06-04 06:53:44,87.0,117812.93,161.0,142.0,7.573,73.79999999999995,39.9059599544853,116.25539998523891,0.0,1.0,0.11000000000000032,13.0
36,2023-06-04 06:53:45,87.0,117820.85,161.0,142.0,7.613,74.0,39.90594998002052,116.25548992305994,2.5252525252490168,1.0,0.040000000000000036,0.0
36,2023-06-04 06:53:46,0.0,117828.02,161.0,0.0,7.71,74.0,39.90594998002052,116.2555799447,0.0,1.0,0.09699999999999953,-142.0
36,2023-06-04 06:53:47,0.0,117836.48,161.0,0.0,7.73,74.0,39.90594998002052,116.25567994080484,0.0,1.0,0.020000000000000462,0.0
36,2023-06-04 06:53:48,0.0,117843.65,161.0,0.0,7.61,74.0,39.90594998002052,116.25575998798013,0.0,1.0,-0.1200000000000001,0.0
36,2023-06-04 06:53:49,0.0,117851.47,161.0,0.0,7.423,74.20000000000005,39.90594998002052,116.25584992580116,2.557544757031545,1.0,-0.18700000000000028,0.0
36,2023-06-04 06:53:50,0.0,117859.29,160.0,0.0,7.343,74.20000000000005,39.90594998002052,116.25593994744122,0.0,1.0,-0.08000000000000007,0.0
36,2023-06-04 06:53:51,70.0,117866.45,160.0,90.0,7.336,74.20000000000005,39.90594998002052,116.25602996908128,0.0,1.0,-0.006999999999999673,90.0
36,2023-06-04 06:53:52,70.0,117874.38,159.0,90.0,7.403,74.20000000000005,39.9059599544853,116.25611999072134,0.0,1.0,0.06699999999999928,0.0
36,2023-06-04 06:53:53,70.0,117882.2,160.0,90.0,7.45,74.20000000000005,39.9059599544853,116.25620992854238,0.0,1.0,0.0470000000000006,0.0
36,2023-06-04 06:53:54,0.0,117888.71,160.0,0.0,7.446,74.20000000000005,39.9059599544853,116.25628997571766,0.0,1.0,-0.004000000000000448,-90.0
36,2023-06-04 06:53:55,0.0,117895.88,160.0,0.0,7.323,74.20000000000005,39.9059599544853,116.25636993907392,0.0,1.0,-0.12299999999999933,0.0
36,2023-06-04 06:53:56,0.0,117902.39,160.0,0.0,7.02,74.20000000000005,39.9059599544853,116.25644998624921,0.0,1.0,-0.3030000000000008,0.0
36,2023-06-04 06:53:57,0.0,117909.55,159.0,0.0,6.823,74.20000000000005,39.9059599544853,116.25652994960546,0.0,1.0,-0.19699999999999918,0.0
36,2023-06-04 06:53:58,69.0,117916.07,159.0,144.0,6.756,74.20000000000005,39.9059599544853,116.25660999678075,0.0,1.0,-0.06700000000000017,144.0
36,2023-06-04 06:53:59,69.0,117923.89,159.0,144.0,6.873,74.20000000000005,39.9059599544853,116.25669993460178,0.0,1.0,0.11699999999999999,0.0
36,2023-06-04 06:54:00,69.0,117931.81,160.0,144.0,6.986,74.20000000000005,39.90596992895007,116.25678995624185,0.0,1.0,0.11299999999999955,0.0
36,2023-06-04 06:54:01,0.0,117938.33,160.0,0.0,7.11,74.20000000000005,39.90596992895007,116.2568699195981,0.0,1.0,0.12400000000000055,-144.0
36,2023-06-04 06:54:02,0.0,117946.15,160.0,0.0,7.206,74.20000000000005,39.90596992895007,116.25695994123816,0.0,1.0,0.09600000000000009,0.0
36,2023-06-04 06:54:03,0.0,117953.43,161.0,0.0,7.086,74.20000000000005,39.9059599544853,116.25703998841345,0.0,1.0,-0.1200000000000001,0.0
36,2023-06-04 06:54:04,0.0,117961.25,160.0,0.0,6.953,74.20000000000005,39.9059599544853,116.25712992623448,0.0,1.0,-0.133,0.0
36,2023-06-04 06:54:05,0.0,117967.12,160.0,0.0,6.89,74.20000000000005,39.9059599544853,116.257199998945,0.0,1.0,-0.06300000000000061,0.0
36,2023-06-04 06:54:06,0.0,117974.94,160.0,0.0,6.856,74.39999999999998,39.9059599544853,116.25728993676603,2.5575447570300915,1.0,-0.03399999999999981,0.0
36,2023-06-04 06:54:07,0.0,117981.45,160.0,0.0,6.86,74.39999999999998,39.9059599544853,116.25736998394132,0.0,1.0,0.004000000000000448,0.0
36,2023-06-04 06:54:08,0.0,117987.97,161.0,0.0,6.793,74.39999999999998,39.9059599544853,116.25744994729757,0.0,1.0,-0.06700000000000017,0.0
36,2023-06-04 06:54:09,0.0,117994.48,160.0,0.0,6.693,74.39999999999998,39.9059599544853,116.25751993618906,0.0,1.0,-0.10000000000000053,0.0
36,2023-06-04 06:54:10,0.0,118001.0,160.0,0.0,6.506,74.39999999999998,39.9059599544853,116.25759998336434,0.0,1.0,-0.1869999999999994,0.0
36,2023-06-04 06:54:11,0.0,118008.16,160.0,0.0,6.4,74.39999999999998,39.9059599544853,116.2576799467206,0.0,1.0,-0.10599999999999987,0.0
36,2023-06-04 06:54:12,0.0,118014.68,160.0,0.0,6.41,74.39999999999998,39.9059599544853,116.25775999389589,0.0,1.0,0.009999999999999787,0.0
36,2023-06-04 06:54:13,0.0,118021.84,161.0,0.0,6.443,74.39999999999998,39.9059599544853,116.25783995725214,0.0,1.0,0.032999999999999474,0.0
36,2023-06-04 06:54:14,0.0,118028.36,161.0,0.0,6.416,74.39999999999998,39.9059599544853,116.2579199206084,0.0,1.0,-0.026999999999999247,0.0
36,2023-06-04 06:54:15,0.0,118034.23,160.0,0.0,6.306,74.39999999999998,39.9059599544853,116.25798999331892,0.0,1.0,-0.11000000000000032,0.0
36,2023-06-04 06:54:16,0.0,118039.44,160.0,0.0,5.99,74.60000000000002,39.9059599544853,116.25804992392659,3.838771593086366,1.0,-0.31599999999999984,0.0
36,2023-06-04 06:54:17,0.0,118044.8,159.0,0.0,5.48,74.60000000000002,39.90594998002052,116.2581099383533,0.0,1.0,-0.5099999999999998,0.0
36,2023-06-04 06:54:18,0.0,118049.45,159.0,0.0,4.913,74.60000000000002,39.90593992173672,116.25815997831523,0.0,1.0,-0.5670000000000002,0.0
36,2023-06-04 06:54:19,0.0,118052.7,157.0,0.0,4.363,74.60000000000002,39.90593992173672,116.25819995999336,0.0,1.0,-0.5499999999999998,0.0
36,2023-06-04 06:54:20,0.0,118055.96,157.0,0.0,3.856,74.60000000000002,39.90593992173672,116.25823994167149,0.0,1.0,-0.5070000000000006,0.0
36,2023-06-04 06:54:21,0.0,118058.57,157.0,0.0,3.356,74.60000000000002,39.90593992173672,116.25826994888484,0.0,1.0,-0.5,0.0
36,2023-06-04 06:54:22,0.0,118061.83,156.0,0.0,3.006,74.60000000000002,39.90593992173672,116.25830993056297,0.0,1.0,-0.3500000000000001,0.0
36,2023-06-04 06:54:23,0.0,118063.78,156.0,0.0,2.746,74.60000000000002,39.90593992173672,116.25832996331155,0.0,1.0,-0.2599999999999998,0.0
36,2023-06-04 06:54:24,0.0,118065.09,155.0,0.0,2.463,74.60000000000002,39.90593992173672,116.25834999606013,0.0,1.0,-0.2829999999999999,0.0
36,2023-06-04 06:54:25,0.0,118067.04,155.0,0.0,2.1,74.60000000000002,39.90593992173672,116.25836994498968,0.0,1.0,-0.363,0.0
36,2023-06-04 06:54:26,0.0,118067.69,155.0,0.0,1.6,74.60000000000002,39.90593992173672,116.25837991945446,0.0,1.0,-0.5,0.0
36,2023-06-04 06:54:27,0.0,118068.67,155.0,0.0,0.983,74.60000000000002,39.90593992173672,116.25837991945446,0.0,1.0,-0.6170000000000001,0.0
36,2023-06-04 06:54:28,0.0,118069.12,155.0,0.0,0.456,74.60000000000002,39.90593992173672,116.25837991945446,0.0,1.0,-0.5269999999999999,0.0
36,2023-06-04 06:54:29,0.0,118069.23,156.0,0.0,0.103,74.60000000000002,39.90593992173672,116.25837991945446,0.0,1.0,-0.35300000000000004,0.0
36,2023-06-04 06:55:38,0.0,118071.84,154.0,0.0,2.153,74.60000000000002,39.90593992173672,116.25860991887748,0.0,69.0,0.02971014492753623,0.0
36,2023-06-04 06:55:39,0.0,118073.79,156.0,0.0,2.373,74.60000000000002,39.90593992173672,116.25863992609084,0.0,1.0,0.2200000000000002,0.0
36,2023-06-04 06:55:40,0.0,118078.35,157.0,0.0,2.776,74.60000000000002,39.90593992173672,116.25868996605277,0.0,1.0,0.4029999999999996,0.0
36,2023-06-04 06:55:41,52.0,118082.91,157.0,74.0,3.213,74.60000000000002,39.90593992173672,116.25873992219567,0.0,1.0,0.4370000000000003,74.0
36,2023-06-04 06:55:42,31.0,118086.28,157.0,108.0,3.643,74.60000000000002,39.90594998002052,116.25877998769283,0.0,1.0,0.4299999999999997,34.0
36,2023-06-04 06:55:43,40.0,118091.65,157.0,105.0,4.053,74.60000000000002,39.9059599544853,116.25883991830051,0.0,1.0,0.41000000000000014,-3.0
36,2023-06-04 06:55:44,40.0,118096.86,157.0,105.0,4.383,74.60000000000002,39.9059599544853,116.25889993272722,0.0,1.0,0.33000000000000007,0.0
36,2023-06-04 06:55:45,50.0,118100.77,156.0,95.0,4.61,74.60000000000002,39.9059599544853,116.25894997268915,0.0,1.0,0.2270000000000003,-10.0
36,2023-06-04 06:55:46,50.0,118106.13,156.0,95.0,4.77,74.39999999999998,39.90596992895007,116.25900998711586,-3.7313432835825324,1.0,0.15999999999999925,0.0
36,2023-06-04 06:55:47,50.0,118110.7,153.0,95.0,4.78,74.39999999999998,39.90596992895007,116.25905994325876,0.0,1.0,0.010000000000000675,0.0
36,2023-06-04 06:55:48,45.0,118115.26,152.0,67.0,4.75,74.39999999999998,39.90596992895007,116.25911995768547,0.0,1.0,-0.03000000000000025,-28.0
36,2023-06-04 06:55:49,36.0,118121.83,151.0,106.0,4.756,74.39999999999998,39.90597998723388,116.25918994657695,0.0,1.0,0.006000000000000227,39.0
36,2023-06-04 06:55:50,42.0,118126.39,150.0,199.0,4.916,74.39999999999998,39.90597998723388,116.25924996100366,0.0,1.0,0.16000000000000014,93.0
36,2023-06-04 06:55:51,56.0,118132.96,150.0,217.0,5.26,74.39999999999998,39.90596992895007,116.25931994989514,0.0,1.0,0.3439999999999994,18.0
36,2023-06-04 06:55:52,63.0,118138.83,150.0,165.0,5.63,74.60000000000002,39.90596992895007,116.25938993878663,3.4071550255571403,1.0,0.3700000000000001,-52.0
36,2023-06-04 06:55:53,68.0,118145.34,150.0,132.0,5.96,74.39999999999998,39.90596992895007,116.25946998596191,-3.072196620586888,1.0,0.33000000000000007,-33.0
36,2023-06-04 06:55:54,68.0,118151.21,149.0,132.0,6.156,74.39999999999998,39.90596992895007,116.2595399748534,0.0,1.0,0.19599999999999973,0.0
36,2023-06-04 06:55:55,72.0,118157.73,149.0,126.0,6.3,74.39999999999998,39.90596992895007,116.25960996374488,0.0,1.0,0.14400000000000013,-6.0
36,2023-06-04 06:55:56,72.0,118164.24,148.0,109.0,6.433,74.20000000000005,39.90596992895007,116.25968992710114,-3.0721966205782745,1.0,0.133,-17.0
36,2023-06-04 06:55:57,73.0,118171.41,148.0,124.0,6.53,74.20000000000005,39.90596992895007,116.25976997427642,0.0,1.0,0.09700000000000042,15.0
36,2023-06-04 06:55:58,75.0,118177.92,148.0,135.0,6.596,74.20000000000005,39.90596992895007,116.25984993763268,0.0,1.0,0.06599999999999984,11.0
36,2023-06-04 06:55:59,76.0,118185.09,149.0,131.0,6.643,74.20000000000005,39.90596992895007,116.25992998480797,0.0,1.0,0.04699999999999971,-4.0
36,2023-06-04 06:56:00,77.0,118192.25,149.0,121.0,6.783,74.39999999999998,39.90596992895007,116.260019922629,2.7932960893831593,1.0,0.14000000000000057,-10.0
36,2023-06-04 06:56:01,77.0,118198.89,149.0,121.0,6.853,74.39999999999998,39.9059599544853,116.26008999533951,0.0,1.0,0.0699999999999994,0.0
36,2023-06-04 06:56:02,77.0,118206.05,150.0,121.0,6.853,74.39999999999998,39.9059599544853,116.26017993316054,0.0,1.0,0.0,0.0
36,2023-06-04 06:56:03,0.0,118211.92,150.0,0.0,6.823,74.60000000000002,39.9059599544853,116.26024992205203,3.4071550255571403,1.0,-0.02999999999999936,-121.0
36,2023-06-04 06:56:04,0.0,118219.09,151.0,0.0,6.7,74.60000000000002,39.9059599544853,116.26032996922731,0.0,1.0,-0.12300000000000022,0.0
36,2023-06-04 06:56:05,64.0,118225.6,151.0,104.0,6.726,74.60000000000002,39.9059599544853,116.26040993258357,0.0,1.0,0.0259999999999998,104.0
36,2023-06-04 06:56:06,79.0,118232.77,153.0,111.0,6.696,74.39999999999998,39.9059599544853,116.26048997975886,-2.7894002789413412,1.0,-0.03000000000000025,7.0
36,2023-06-04 06:56:07,0.0,118257.76,153.0,0.0,6.726,74.0,39.90592994727194,116.2607799936086,-1.6006402561029465,1.0,0.03000000000000025,-111.0
36,2023-06-04 06:56:08,0.0,118263.76,154.0,0.0,6.383,74.20000000000005,39.90593992173672,116.26084998250008,3.333333333334091,1.0,-0.34299999999999997,0.0
36,2023-06-04 06:56:09,0.0,118270.98,154.0,0.0,6.146,74.20000000000005,39.90594998002052,116.26092994585633,0.0,1.0,-0.2370000000000001,0.0
36,2023-06-04 06:56:10,0.0,118276.98,154.0,0.0,6.013,74.39999999999998,39.9059599544853,116.26099993474782,3.3333333333321966,1.0,-0.133,0.0
36,2023-06-04 06:56:11,65.0,118284.9,154.0,110.0,6.196,74.39999999999998,39.90594998002052,116.26108995638788,0.0,1.0,0.18299999999999983,110.0
36,2023-06-04 06:56:12,57.0,118290.77,154.0,145.0,6.35,74.60000000000002,39.90594998002052,116.26115994527936,3.4071550255486938,1.0,0.15399999999999991,35.0
36,2023-06-04 06:56:13,68.0,118297.28,154.0,200.0,6.47,74.60000000000002,39.90594998002052,116.26123999245465,0.0,1.0,0.1200000000000001,55.0
36,2023-06-04 06:56:14,73.0,118303.15,155.0,173.0,6.546,74.60000000000002,39.90594998002052,116.26130998134613,0.0,1.0,0.07600000000000051,-27.0
36,2023-06-04 06:56:15,76.0,118310.43,155.0,150.0,6.546,74.39999999999998,39.9059599544853,116.26138994470239,-2.7472527472538113,1.0,0.0,-23.0
36,2023-06-04 06:56:16,79.0,118316.95,154.0,149.0,6.58,74.39999999999998,39.9059599544853,116.26146999187768,0.0,1.0,0.03399999999999981,-1.0
36,2023-06-04 06:56:17,80.0,118324.87,154.0,141.0,6.623,74.39999999999998,39.90594998002052,116.2615599296987,0.0,1.0,0.04300000000000015,-8.0
36,2023-06-04 06:56:18,80.0,118330.73,154.0,119.0,6.73,74.39999999999998,39.90594998002052,116.26162991859019,0.0,1.0,0.1070000000000002,-22.0
36,2023-06-04 06:56:19,80.0,118338.55,153.0,119.0,6.836,74.20000000000005,39.90594998002052,116.26171994023025,-2.5575447570300915,1.0,0.10599999999999987,0.0
36,2023-06-04 06:56:20,80.0,118345.72,154.0,123.0,6.933,74.20000000000005,39.90594998002052,116.26179998740554,0.0,1.0,0.09699999999999953,4.0
36,2023-06-04 06:56:21,80.0,118352.94,154.0,122.0,6.956,74.0,39.90593992173672,116.26188992522657,-2.770083102493258,1.0,0.023000000000000576,-1.0
36,2023-06-04 06:56:22,80.0,118360.1,154.0,145.0,6.896,74.20000000000005,39.90593992173672,116.26196997240186,2.7932960893847474,1.0,-0.0600000000000005,23.0
36,2023-06-04 06:56:23,80.0,118366.62,154.0,120.0,6.95,74.20000000000005,39.90593992173672,116.26204993575811,0.0,1.0,0.05400000000000027,-25.0
36,2023-06-04 06:56:24,81.0,118374.48,154.0,120.0,7.033,74.20000000000005,39.90594998002052,116.26213995739818,0.0,1.0,0.08300000000000018,0.0
36,2023-06-04 06:56:25,82.0,118382.35,154.0,135.0,7.15,74.20000000000005,39.90593992173672,116.26222997903824,0.0,1.0,0.11699999999999999,15.0
36,2023-06-04 06:56:26,82.0,118388.87,154.0,153.0,7.203,74.20000000000005,39.90593992173672,116.2623099423945,0.0,1.0,0.052999999999999936,18.0
36,2023-06-04 06:56:27,83.0,118396.69,155.0,152.0,7.253,74.20000000000005,39.90593992173672,116.26239996403456,0.0,1.0,0.04999999999999982,-1.0
36,2023-06-04 06:56:28,83.0,118404.55,155.0,230.0,7.256,74.20000000000005,39.90594998002052,116.26248998567462,0.0,1.0,0.0030000000000001137,78.0
36,2023-06-04 06:56:29,85.0,118412.38,155.0,159.0,7.323,74.20000000000005,39.90594998002052,116.26257992349565,0.0,1.0,0.06700000000000017,-71.0
36,2023-06-04 06:56:30,87.0,118420.2,156.0,155.0,7.436,74.0,39.90594998002052,116.26266994513571,-2.5575447570363044,1.0,0.11299999999999955,-4.0
36,2023-06-04 06:56:31,87.0,118428.66,157.0,150.0,7.643,74.0,39.90594998002052,116.26276994124055,0.0,1.0,0.20699999999999985,-5.0
36,2023-06-04 06:56:32,87.0,118436.48,158.0,161.0,7.736,74.0,39.90594998002052,116.26285996288061,0.0,1.0,0.09299999999999997,11.0
36,2023-06-04 06:56:33,88.0,118444.95,158.0,159.0,7.81,74.0,39.90594998002052,116.26295995898545,0.0,1.0,0.07399999999999984,-2.0
36,2023-06-04 06:56:34,89.0,118452.12,158.0,139.0,7.846,74.0,39.90594998002052,116.26304998062551,0.0,1.0,0.036000000000000476,-20.0
36,2023-06-04 06:56:35,88.0,118461.33,159.0,144.0,7.896,74.0,39.9059599544853,116.26314997673035,0.0,1.0,0.04999999999999982,5.0
36,2023-06-04 06:56:36,89.0,118468.49,159.0,147.0,7.94,74.20000000000005,39.9059599544853,116.26323999837041,2.7932960893847474,1.0,0.04400000000000048,3.0
36,2023-06-04 06:56:37,89.0,118477.61,158.0,147.0,7.95,74.20000000000005,39.9059599544853,116.26333999447525,0.0,1.0,0.009999999999999787,0.0
36,2023-06-04 06:56:38,74.0,118484.77,159.0,86.0,7.896,74.20000000000005,39.9059599544853,116.26342993229628,0.0,1.0,-0.05400000000000027,-61.0
36,2023-06-04 06:56:39,57.0,118493.24,159.0,127.0,7.796,74.20000000000005,39.9059599544853,116.26352992840111,0.0,1.0,-0.09999999999999964,41.0
36,2023-06-04 06:56:40,57.0,118501.06,159.0,127.0,7.763,74.20000000000005,39.9059599544853,116.26361995004117,0.0,1.0,-0.03300000000000036,0.0
36,2023-06-04 06:56:41,86.0,118508.88,159.0,154.0,7.783,74.20000000000005,39.9059599544853,116.26370997168124,0.0,1.0,0.020000000000000462,27.0
36,2023-06-04 06:56:42,88.0,118516.7,159.0,155.0,7.85,74.20000000000005,39.9059599544853,116.2637999933213,0.0,1.0,0.06699999999999928,1.0
36,2023-06-04 06:56:43,89.0,118525.27,159.0,138.0,7.9,74.20000000000005,39.90594998002052,116.26389998942614,0.0,1.0,0.05000000000000071,-17.0
36,2023-06-04 06:56:44,89.0,118533.19,159.0,160.0,7.916,74.20000000000005,39.9059599544853,116.26398992724717,0.0,1.0,0.016000000000000014,22.0
36,2023-06-04 06:56:45,90.0,118540.47,159.0,156.0,7.913,74.20000000000005,39.90594998002052,116.26407994888723,0.0,1.0,-0.0030000000000001137,-4.0
36,2023-06-04 06:56:46,91.0,118549.59,160.0,168.0,7.946,74.20000000000005,39.90594998002052,116.26417994499207,0.0,1.0,0.032999999999999474,12.0
36,2023-06-04 06:56:47,91.0,118556.87,160.0,168.0,8.003,74.20000000000005,39.9059599544853,116.26426996663213,0.0,1.0,0.057000000000000384,0.0
36,2023-06-04 06:56:48,91.0,118565.98,160.0,156.0,8.043,74.20000000000005,39.9059599544853,116.26436996273696,0.0,1.0,0.03999999999999915,-12.0
36,2023-06-04 06:56:49,91.0,118574.45,160.0,148.0,8.06,74.20000000000005,39.9059599544853,116.2644699588418,0.0,1.0,0.017000000000001236,-8.0
36,2023-06-04 06:56:50,92.0,118581.62,160.0,140.0,8.103,74.20000000000005,39.9059599544853,116.26455998048186,0.0,1.0,0.04299999999999926,-8.0
36,2023-06-04 06:56:51,93.0,118590.73,160.0,172.0,8.176,74.20000000000005,39.9059599544853,116.2646599765867,0.0,1.0,0.0730000000000004,32.0
36,2023-06-04 06:56:52,93.0,118599.2,160.0,172.0,8.196,74.20000000000005,39.9059599544853,116.26475997269154,0.0,1.0,0.019999999999999574,0.0
36,2023-06-04 06:56:53,93.0,118606.37,160.0,172.0,8.17,74.20000000000005,39.9059599544853,116.2648499943316,0.0,1.0,-0.0259999999999998,0.0
36,2023-06-04 06:56:54,0.0,118615.48,160.0,0.0,8.063,74.20000000000005,39.9059599544853,116.26494999043643,0.0,1.0,-0.10699999999999932,-172.0
36,2023-06-04 06:56:55,0.0,118622.65,160.0,0.0,7.913,74.39999999999998,39.9059599544853,116.26503992825747,2.789400278939756,1.0,-0.15000000000000036,0.0
36,2023-06-04 06:56:56,0.0,118630.47,160.0,0.0,7.76,74.39999999999998,39.9059599544853,116.26512994989753,0.0,1.0,-0.15300000000000047,0.0
36,2023-06-04 06:56:57,0.0,118638.29,160.0,0.0,7.636,74.39999999999998,39.9059599544853,116.26521997153759,0.0,1.0,-0.12399999999999967,0.0
36,2023-06-04 06:56:58,77.0,118644.8,161.0,82.0,7.576,74.39999999999998,39.9059599544853,116.26529993489385,0.0,1.0,-0.0600000000000005,82.0
36,2023-06-04 06:56:59,72.0,118653.92,161.0,118.0,7.533,74.39999999999998,39.9059599544853,116.26539993099868,0.0,1.0,-0.04299999999999926,36.0
36,2023-06-04 06:57:00,72.0,118661.09,161.0,118.0,7.533,74.39999999999998,39.9059599544853,116.26548995263875,0.0,1.0,0.0,0.0
36,2023-06-04 06:57:01,70.0,118668.37,161.0,69.0,7.506,74.39999999999998,39.90596992895007,116.26556999981403,0.0,1.0,-0.027000000000000135,-49.0
36,2023-06-04 06:57:02,70.0,118676.29,161.0,69.0,7.473,74.20000000000005,39.9059599544853,116.26565993763506,-2.525252525252221,1.0,-0.03300000000000036,0.0
