distance,heart_rate,temperature,timestamp,cadence,power,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
13620.03,157,31,2023-09-04 11:36:29,0.0,0.0,26.0,2.669,39.92243366315961,116.5444519277662,8.032128514058755,1.0,-1.0259999999999998,0.0
13622.31,157,31,2023-09-04 11:36:30,0.0,0.0,26.0,2.286,39.9224394466728,116.54447816312313,0.0,1.0,-0.383,0.0
13624.68,157,31,2023-09-04 11:36:31,0.0,0.0,26.200000000000045,2.165,39.922440871596336,116.544504230842,8.438818565399913,1.0,-0.121,0.0
13627.14,156,31,2023-09-04 11:36:32,0.0,0.0,26.200000000000045,2.921,39.92243181914091,116.54453180730343,0.0,1.0,0.7559999999999998,0.0
13629.99,156,31,2023-09-04 11:36:33,60.0,88.0,26.200000000000045,3.312,39.92243165150285,116.54456625692546,0.0,1.0,0.391,88.0
13633.45,156,31,2023-09-04 11:36:34,60.0,88.0,26.200000000000045,4.078,39.922431567683816,116.54461001046002,0.0,1.0,0.7660000000000005,0.0
13638.29,155,31,2023-09-04 11:36:35,35.0,151.0,26.200000000000045,4.516,39.92243039421737,116.54466776177287,0.0,1.0,0.4379999999999997,63.0
13643.53,155,31,2023-09-04 11:36:36,44.0,171.0,26.0,4.861,39.92243433371186,116.54473079368472,-3.816793893130798,1.0,0.34499999999999975,20.0
13649.32,154,31,2023-09-04 11:36:37,51.0,172.0,26.0,5.141,39.92244154214859,116.54479491524398,0.0,1.0,0.28000000000000025,1.0
13655.03,154,31,2023-09-04 11:36:38,60.0,201.0,26.0,5.505,39.92244707420468,116.54486071318388,0.0,1.0,0.3639999999999999,29.0
13661.18,153,31,2023-09-04 11:36:39,65.0,185.0,26.0,5.897,39.92245277389884,116.5449305344373,0.0,1.0,0.39200000000000035,-16.0
13667.0,153,31,2023-09-04 11:36:40,69.0,157.0,25.799999999999955,6.0,39.922459311783314,116.54499750584364,-3.4364261168394408,1.0,0.10299999999999976,-28.0
13672.8,152,31,2023-09-04 11:36:41,72.0,127.0,25.799999999999955,6.14,39.92246584966779,116.5450669080019,0.0,1.0,0.13999999999999968,-30.0
13678.94,151,31,2023-09-04 11:36:42,74.0,131.0,25.799999999999955,6.037,39.92246928624809,116.54513966292143,0.0,1.0,-0.10299999999999976,4.0
13685.84,151,31,2023-09-04 11:36:43,75.0,155.0,25.799999999999955,6.401,39.922476494684815,116.54521660879254,0.0,1.0,0.3639999999999999,24.0
13692.2,151,31,2023-09-04 11:36:44,77.0,142.0,25.799999999999955,6.653,39.9224756564945,116.54529238119721,0.0,1.0,0.2519999999999998,-13.0
13698.47,151,31,2023-09-04 11:36:45,79.0,157.0,25.600000000000023,6.261,39.92247775197029,116.54536446556449,-3.1897926634764895,1.0,-0.39199999999999946,15.0
13704.93,151,31,2023-09-04 11:36:46,81.0,119.0,25.600000000000023,6.373,39.92247758433223,116.54543965123594,0.0,1.0,0.1120000000000001,-38.0
13711.6,151,31,2023-09-04 11:36:47,82.0,128.0,25.600000000000023,6.69,39.922473477199674,116.5455175191164,0.0,1.0,0.31700000000000017,9.0
13717.93,151,31,2023-09-04 11:36:48,83.0,100.0,25.399999999999977,6.737,39.922474566847086,116.54559505172074,-3.1595576619280847,1.0,0.04699999999999971,-28.0
13724.88,151,31,2023-09-04 11:36:49,83.0,100.0,25.399999999999977,6.877,39.92247372865677,116.54567744582891,0.0,1.0,0.13999999999999968,0.0
13732.09,151,31,2023-09-04 11:36:50,84.0,98.0,25.399999999999977,6.653,39.92247423157096,116.54575883410871,0.0,1.0,-0.2240000000000002,-2.0
13739.0,151,31,2023-09-04 11:36:51,84.0,92.0,25.399999999999977,7.073,39.922474566847086,116.54584273695946,0.0,1.0,0.4200000000000008,-6.0
13746.18,151,31,2023-09-04 11:36:52,84.0,93.0,25.399999999999977,7.054,39.92247808724642,116.54592781327665,0.0,1.0,-0.019000000000000128,1.0
13753.41,151,31,2023-09-04 11:36:53,86.0,73.0,25.399999999999977,7.017,39.922483367845416,116.54601439833641,0.0,1.0,-0.03699999999999992,-20.0
13760.79,152,31,2023-09-04 11:36:54,86.0,73.0,25.399999999999977,6.905,39.922485714778304,116.54609989374876,0.0,1.0,-0.1120000000000001,0.0
13768.18,152,31,2023-09-04 11:36:55,86.0,24.0,25.399999999999977,6.578,39.92248931899667,116.5461827069521,0.0,1.0,-0.32699999999999996,-49.0
13775.21,153,31,2023-09-04 11:36:56,56.0,24.0,25.399999999999977,6.653,39.922489235177636,116.54626476578414,0.0,1.0,0.07499999999999929,0.0
13782.04,153,31,2023-09-04 11:36:57,44.0,97.0,25.399999999999977,6.774,39.922490660101175,116.5463465731591,0.0,1.0,0.12100000000000044,73.0
13789.36,153,31,2023-09-04 11:36:58,70.0,107.0,25.600000000000023,6.989,39.92249376140535,116.5464324876666,2.7322404371592,1.0,0.21499999999999986,10.0
13796.77,154,31,2023-09-04 11:36:59,82.0,106.0,25.600000000000023,6.653,39.92250013165176,116.54651303775609,0.0,1.0,-0.3360000000000003,-1.0
13803.34,154,31,2023-09-04 11:37:00,85.0,110.0,25.600000000000023,6.681,39.92250717245042,116.54659065417945,0.0,1.0,0.02800000000000047,4.0
13810.17,154,31,2023-09-04 11:37:01,85.0,77.0,25.600000000000023,6.774,39.92251153104007,116.546671371907,0.0,1.0,0.09299999999999997,-33.0
13817.27,154,31,2023-09-04 11:37:02,85.0,77.0,25.600000000000023,6.951,39.9225187394768,116.54675485566258,0.0,1.0,0.1769999999999996,0.0
13824.49,154,31,2023-09-04 11:37:03,85.0,133.0,25.600000000000023,7.11,39.92252418771386,116.54683968052268,0.0,1.0,0.1590000000000007,56.0
13831.72,154,31,2023-09-04 11:37:04,86.0,115.0,25.600000000000023,7.25,39.92253282107413,116.5469264332205,0.0,1.0,0.13999999999999968,-18.0
13839.63,154,31,2023-09-04 11:37:05,89.0,80.0,25.600000000000023,7.297,39.92253919132054,116.54701687395573,0.0,1.0,0.04699999999999971,-35.0
13847.5,154,31,2023-09-04 11:37:06,89.0,72.0,25.600000000000023,7.278,39.922540951520205,116.54710563831031,0.0,1.0,-0.019000000000000128,-8.0
13854.66,155,31,2023-09-04 11:37:07,89.0,72.0,25.600000000000023,7.213,39.92254413664341,116.54719063080847,0.0,1.0,-0.0649999999999995,0.0
13861.94,155,31,2023-09-04 11:37:08,89.0,0.0,25.600000000000023,6.951,39.92254313081503,116.54727419838309,0.0,1.0,-0.26200000000000045,-72.0
13868.33,155,31,2023-09-04 11:37:09,89.0,0.0,25.600000000000023,6.214,39.922543885186315,116.54734779149294,0.0,1.0,-0.7369999999999992,0.0
13874.27,155,31,2023-09-04 11:37:10,89.0,0.0,25.799999999999955,5.99,39.92254614830017,116.54741845093668,3.3670033670019297,1.0,-0.2240000000000002,0.0
13880.11,157,31,2023-09-04 11:37:11,0.0,0.0,25.799999999999955,5.645,39.922552267089486,116.54748508706689,0.0,1.0,-0.34500000000000064,0.0
13885.01,157,31,2023-09-04 11:37:12,0.0,0.0,26.0,4.936,39.92255629040301,116.54754216782749,4.081632653062456,1.0,-0.7089999999999996,0.0
13889.25,158,31,2023-09-04 11:37:13,0.0,0.0,26.0,4.078,39.92255846969783,116.54759027995169,0.0,1.0,-0.8579999999999997,0.0
13892.49,158,31,2023-09-04 11:37:14,0.0,0.0,26.0,3.228,39.922559559345245,116.54762724414468,0.0,1.0,-0.8500000000000001,0.0
13894.66,159,31,2023-09-04 11:37:15,0.0,0.0,26.200000000000045,2.51,39.92255989462137,116.54765440151095,9.216589861752938,1.0,-0.7180000000000004,0.0
13896.9,160,31,2023-09-04 11:37:16,0.0,0.0,26.200000000000045,2.277,39.92255570366979,116.54768105596304,0.0,1.0,-0.23299999999999965,0.0
13899.28,160,31,2023-09-04 11:37:17,0.0,0.0,26.200000000000045,2.202,39.92255344055593,116.54770821332932,0.0,1.0,-0.07500000000000018,0.0
13901.5,161,31,2023-09-04 11:37:18,0.0,0.0,26.200000000000045,2.183,39.922552770003676,116.54773335903883,0.0,1.0,-0.019000000000000128,0.0
13903.47,160,31,2023-09-04 11:37:19,0.0,0.0,26.200000000000045,2.417,39.922554697841406,116.54775992967188,0.0,1.0,0.23399999999999999,0.0
13906.6,159,31,2023-09-04 11:37:20,0.0,0.0,26.399999999999977,2.986,39.92255872115493,116.54779706150293,6.389776357823217,1.0,0.5690000000000004,0.0
13910.13,158,31,2023-09-04 11:37:21,0.0,0.0,26.200000000000045,3.294,39.922566432505846,116.547836875543,-5.665722379603336,1.0,0.30799999999999983,0.0
13914.39,157,31,2023-09-04 11:37:22,58.0,82.0,26.200000000000045,3.984,39.92257883772254,116.54788297601044,0.0,1.0,0.69,82.0
13918.86,157,31,2023-09-04 11:37:23,34.0,178.0,26.200000000000045,4.563,39.92258420214057,116.5479351952672,0.0,1.0,0.5789999999999997,96.0
13924.01,156,31,2023-09-04 11:37:24,44.0,214.0,26.200000000000045,5.151,39.92258043028414,116.54799428768456,0.0,1.0,0.5880000000000001,36.0
13929.15,156,31,2023-09-04 11:37:25,55.0,265.0,26.0,5.608,39.92258017882705,116.54805799014866,-3.891050583658913,1.0,0.45699999999999985,51.0
13935.17,157,31,2023-09-04 11:37:26,67.0,261.0,25.799999999999955,5.916,39.922580597922206,116.54812848195434,-3.322259136213139,1.0,0.3080000000000007,-4.0
13941.6,157,31,2023-09-04 11:37:27,73.0,139.0,25.799999999999955,6.102,39.92258093319833,116.54820232652128,0.0,1.0,0.18599999999999994,-122.0
13947.93,157,31,2023-09-04 11:37:28,75.0,75.0,25.399999999999977,6.13,39.92258168756962,116.548275584355,-6.3191153238543745,1.0,0.02799999999999958,-64.0
13954.41,158,31,2023-09-04 11:37:29,77.0,104.0,25.200000000000045,6.233,39.92258311249316,116.54834993183613,-3.086419753085575,1.0,0.10299999999999976,29.0
13961.04,157,31,2023-09-04 11:37:30,78.0,121.0,25.200000000000045,6.494,39.92257875390351,116.54842587187886,0.0,1.0,0.2610000000000001,17.0
13967.3,157,31,2023-09-04 11:37:31,79.0,126.0,25.200000000000045,6.513,39.92257825098932,116.54849980026484,0.0,1.0,0.019000000000000128,5.0
13973.9,157,31,2023-09-04 11:37:32,81.0,141.0,25.200000000000045,6.83,39.92258369922638,116.54857976362109,0.0,1.0,0.31700000000000017,15.0
13980.88,157,31,2023-09-04 11:37:33,81.0,141.0,25.200000000000045,6.849,39.9225861299783,116.54866140335798,0.0,1.0,0.019000000000000128,0.0
13987.92,158,31,2023-09-04 11:37:34,84.0,85.0,25.200000000000045,6.83,39.92259250022471,116.54874430038035,0.0,1.0,-0.019000000000000128,-56.0
13995.07,158,31,2023-09-04 11:37:35,84.0,70.0,25.200000000000045,6.877,39.922597697004676,116.54882778413594,0.0,1.0,0.04699999999999971,-15.0
14002.31,159,31,2023-09-04 11:37:36,84.0,70.0,25.0,7.017,39.922605911269784,116.54891177080572,-2.762430939227231,1.0,0.14000000000000057,0.0
14009.47,159,31,2023-09-04 11:37:37,84.0,70.0,25.0,6.895,39.9226120300591,116.5489939134568,0.0,1.0,-0.12200000000000077,0.0
14016.43,159,31,2023-09-04 11:37:38,84.0,62.0,25.0,6.709,39.92261630482972,116.54907329007983,0.0,1.0,-0.18599999999999994,-8.0
14023.42,159,31,2023-09-04 11:37:39,75.0,63.0,25.200000000000045,6.895,39.92262133397162,116.54915425926447,2.861230329042228,1.0,0.18599999999999994,1.0
14030.65,159,31,2023-09-04 11:37:40,72.0,128.0,25.399999999999977,7.073,39.92262787185609,116.54923690482974,2.766251728906554,1.0,0.17800000000000082,65.0
14037.48,159,31,2023-09-04 11:37:41,82.0,100.0,25.399999999999977,7.063,39.92263097316027,116.54931837692857,0.0,1.0,-0.010000000000000675,-28.0
14044.9,160,31,2023-09-04 11:37:42,86.0,114.0,25.399999999999977,7.287,39.92263642139733,116.54940546490252,0.0,1.0,0.2240000000000002,14.0
14052.21,160,31,2023-09-04 11:37:43,88.0,123.0,25.399999999999977,7.39,39.92263809777796,116.54949372634292,0.0,1.0,0.10299999999999976,9.0
14060.17,160,31,2023-09-04 11:37:44,89.0,101.0,25.399999999999977,7.427,39.92263315245509,116.5495845861733,0.0,1.0,0.03699999999999992,-22.0
14067.84,160,31,2023-09-04 11:37:45,89.0,96.0,25.0,7.437,39.9226308055222,116.54967326670885,-5.215123859191309,1.0,0.010000000000000675,-5.0
14075.37,161,31,2023-09-04 11:37:46,89.0,103.0,25.0,7.39,39.92263323627412,116.54975960031152,0.0,1.0,-0.0470000000000006,7.0
14082.49,161,31,2023-09-04 11:37:47,89.0,112.0,25.0,7.493,39.92263491265476,116.54984526336193,0.0,1.0,0.10300000000000065,9.0
14089.78,161,31,2023-09-04 11:37:48,90.0,96.0,24.799999999999955,7.446,39.92263491265476,116.54993335716426,-2.7434842249660014,1.0,-0.0470000000000006,-16.0
14097.93,161,31,2023-09-04 11:37:49,90.0,87.0,24.799999999999955,7.399,39.922634745016694,116.55002539046109,0.0,1.0,-0.04699999999999971,-9.0
14105.52,162,31,2023-09-04 11:37:50,89.0,75.0,24.799999999999955,7.39,39.9226397741586,116.55011348426342,0.0,1.0,-0.009000000000000341,-12.0
14112.78,162,31,2023-09-04 11:37:51,89.0,75.0,24.799999999999955,7.129,39.92264907807112,116.55019705183804,0.0,1.0,-0.2610000000000001,0.0
14119.45,162,31,2023-09-04 11:37:52,89.0,64.0,25.0,6.643,39.92265176028013,116.5502754226327,2.9985007496258365,1.0,-0.48599999999999977,-11.0
14126.19,161,31,2023-09-04 11:37:53,47.0,64.0,25.0,6.709,39.922653352841735,116.55035488307476,0.0,1.0,0.06599999999999984,0.0
14132.96,161,31,2023-09-04 11:37:54,67.0,143.0,25.0,6.858,39.92265611886978,116.55043601989746,0.0,1.0,0.14900000000000002,79.0
14140.37,161,31,2023-09-04 11:37:55,79.0,136.0,25.0,6.998,39.92266324348748,116.55052092857659,0.0,1.0,0.14000000000000057,-7.0
14147.34,161,31,2023-09-04 11:37:56,83.0,84.0,25.0,6.877,39.922666596248746,116.55060231685638,0.0,1.0,-0.12100000000000044,-52.0
14154.45,162,31,2023-09-04 11:37:57,83.0,82.0,25.0,6.867,39.92266818881035,116.550685884431,0.0,1.0,-0.009999999999999787,-2.0
14161.66,162,31,2023-09-04 11:37:58,83.0,83.0,25.0,6.895,39.922667266801,116.55076987110078,0.0,1.0,0.02799999999999958,1.0
14168.9,163,31,2023-09-04 11:37:59,83.0,92.0,25.0,6.923,39.92266735062003,116.55085469596088,0.0,1.0,0.02800000000000047,9.0
14176.22,163,31,2023-09-04 11:38:00,85.0,82.0,25.0,6.933,39.922670032829046,116.5509385149926,0.0,1.0,0.009999999999999787,-10.0
14183.11,162,31,2023-09-04 11:38:01,84.0,80.0,25.0,6.914,39.922670032829046,116.55101931653917,0.0,1.0,-0.019000000000000128,-2.0
14190.08,161,31,2023-09-04 11:38:02,82.0,76.0,25.0,6.821,39.92266827262938,116.55109936371446,0.0,1.0,-0.09299999999999997,-4.0
14196.72,161,31,2023-09-04 11:38:03,82.0,57.0,25.0,6.746,39.92266927845776,116.55117790214717,0.0,1.0,-0.07499999999999929,-19.0
14203.53,161,31,2023-09-04 11:38:04,82.0,64.0,25.0,6.727,39.92266969755292,116.55125719495118,0.0,1.0,-0.019000000000000128,7.0
14210.43,160,31,2023-09-04 11:38:05,82.0,59.0,25.0,6.69,39.92267036810517,116.55133539810777,0.0,1.0,-0.03699999999999992,-5.0
14216.65,160,31,2023-09-04 11:38:06,81.0,94.0,25.0,6.653,39.922669949010015,116.551409997046,0.0,1.0,-0.03700000000000081,35.0
14223.24,159,31,2023-09-04 11:38:07,81.0,86.0,25.200000000000045,6.569,39.92267397232354,116.55148576945066,3.034901365706238,1.0,-0.08399999999999963,-8.0
14229.42,159,31,2023-09-04 11:38:08,78.0,81.0,25.399999999999977,6.541,39.92267900146544,116.55155994929373,3.2362459546913005,1.0,-0.02799999999999958,-5.0
14236.11,158,31,2023-09-04 11:38:09,79.0,151.0,25.399999999999977,6.522,39.922681767493486,116.5516362246126,0.0,1.0,-0.019000000000000128,70.0
14242.53,158,31,2023-09-04 11:38:10,81.0,175.0,25.399999999999977,6.793,39.92268394678831,116.55171300284564,0.0,1.0,0.2709999999999999,24.0
14249.03,158,31,2023-09-04 11:38:11,82.0,156.0,25.600000000000023,6.83,39.9226844497025,116.5517911221832,3.0769230769237765,1.0,0.03699999999999992,-19.0
14256.07,157,31,2023-09-04 11:38:12,83.0,136.0,25.600000000000023,6.895,39.92268352769315,116.55187368392944,0.0,1.0,0.0649999999999995,-20.0
14263.23,158,31,2023-09-04 11:38:13,83.0,102.0,25.600000000000023,6.942,39.92268235422671,116.55195750296116,0.0,1.0,0.0470000000000006,-34.0
14270.74,157,31,2023-09-04 11:38:14,84.0,125.0,25.799999999999955,6.933,39.922681180760264,116.55204081907868,2.6631158455382953,1.0,-0.009000000000000341,23.0
14277.35,158,31,2023-09-04 11:38:15,84.0,103.0,25.799999999999955,6.895,39.92267891764641,116.55211851932108,0.0,1.0,-0.038000000000000256,-22.0
14284.0,158,31,2023-09-04 11:38:16,85.0,93.0,25.799999999999955,6.97,39.922678330913186,116.55219831503928,0.0,1.0,0.07500000000000018,-10.0
14290.92,158,31,2023-09-04 11:38:17,85.0,112.0,25.799999999999955,7.007,39.92267715744674,116.55228062532842,0.0,1.0,0.03699999999999992,19.0
14298.0,158,31,2023-09-04 11:38:18,85.0,85.0,25.799999999999955,6.998,39.92268042638898,116.55236385762691,0.0,1.0,-0.008999999999999453,-27.0
14305.38,159,31,2023-09-04 11:38:19,86.0,111.0,26.0,7.054,39.922684701159596,116.55244834721088,2.7100271002719127,1.0,0.05600000000000005,26.0
14312.14,160,31,2023-09-04 11:38:20,85.0,75.0,26.0,7.054,39.922688053920865,116.552530573681,0.0,1.0,0.0,-36.0
14319.23,160,31,2023-09-04 11:38:21,85.0,75.0,26.0,6.979,39.922690065577626,116.55261388979852,0.0,1.0,-0.07500000000000018,0.0
14326.52,160,31,2023-09-04 11:38:22,85.0,25.0,26.0,6.681,39.92269174195826,116.55269678682089,0.0,1.0,-0.29800000000000004,-50.0
14333.59,160,31,2023-09-04 11:38:23,52.0,25.0,26.200000000000045,6.392,39.9226931668818,116.55277473852038,2.8288543140035887,1.0,-0.2889999999999997,0.0
14339.98,160,31,2023-09-04 11:38:24,52.0,50.0,26.200000000000045,6.578,39.922696352005005,116.5528498403728,0.0,1.0,0.18599999999999994,25.0
14346.6,160,31,2023-09-04 11:38:25,51.0,197.0,26.200000000000045,6.83,39.9226981960237,116.55292695388198,0.0,1.0,0.2519999999999998,147.0
14352.96,160,31,2023-09-04 11:38:26,79.0,124.0,26.200000000000045,7.063,39.92269568145275,116.5530054923147,0.0,1.0,0.23299999999999965,-73.0
14360.01,160,31,2023-09-04 11:38:27,82.0,109.0,26.0,7.045,39.92268503643572,116.55308721587062,-2.8368794326243196,1.0,-0.017999999999999794,-15.0
14366.97,160,31,2023-09-04 11:38:28,82.0,109.0,26.0,6.886,39.92267849855125,116.55316852033138,0.0,1.0,-0.1589999999999998,0.0
14374.17,160,31,2023-09-04 11:38:29,49.0,25.0,26.0,6.849,39.92267849855125,116.55325150117278,0.0,1.0,-0.03699999999999992,-84.0
14381.28,160,31,2023-09-04 11:38:30,29.0,63.0,26.0,6.998,39.92267707362771,116.55333414673805,0.0,1.0,0.14900000000000002,38.0
14388.23,160,31,2023-09-04 11:38:31,64.0,82.0,26.0,7.063,39.92267422378063,116.55341628938913,0.0,1.0,0.0649999999999995,19.0
14395.43,160,31,2023-09-04 11:38:32,82.0,81.0,26.0,7.101,39.9226741399616,116.55349968932569,0.0,1.0,0.038000000000000256,-1.0
14402.39,160,31,2023-09-04 11:38:33,85.0,111.0,26.0,7.101,39.922675900161266,116.55358233489096,0.0,1.0,0.0,30.0
14409.47,160,31,2023-09-04 11:38:34,87.0,86.0,25.799999999999955,7.129,39.92267615161836,116.55366665683687,-2.824858757062818,1.0,0.02799999999999958,-25.0
14416.87,160,31,2023-09-04 11:38:35,85.0,104.0,25.799999999999955,7.147,39.92267673835158,116.55375282280147,0.0,1.0,0.018000000000000682,18.0
14424.3,160,31,2023-09-04 11:38:36,86.0,121.0,25.600000000000023,7.185,39.922680677846074,116.5538393240422,-2.691790040376486,1.0,0.03799999999999937,17.0
14431.82,160,31,2023-09-04 11:38:37,87.0,129.0,25.600000000000023,7.278,39.922684198245406,116.55392750166357,0.0,1.0,0.09299999999999997,8.0
14439.62,160,31,2023-09-04 11:38:38,88.0,105.0,25.600000000000023,7.306,39.92268637754023,116.55401618219912,0.0,1.0,0.02800000000000047,-24.0
14446.92,159,31,2023-09-04 11:38:39,88.0,105.0,25.600000000000023,7.287,39.922688975930214,116.55410100705922,0.0,1.0,-0.019000000000000128,0.0
14454.17,158,31,2023-09-04 11:38:40,88.0,105.0,25.399999999999977,7.241,39.922687551006675,116.55418532900512,-2.7586206896557997,1.0,-0.04600000000000026,0.0
14461.12,158,31,2023-09-04 11:38:41,88.0,0.0,25.399999999999977,7.101,39.92268436588347,116.55426671728492,0.0,1.0,-0.13999999999999968,-105.0
14468.1,158,31,2023-09-04 11:38:42,88.0,0.0,25.600000000000023,7.026,39.92268201895058,116.55434793792665,2.8653295128948137,1.0,-0.07500000000000018,0.0
14474.63,158,31,2023-09-04 11:38:43,0.0,0.0,25.600000000000023,6.951,39.92268486879766,116.55442764982581,0.0,1.0,-0.07500000000000018,0.0
14481.57,157,31,2023-09-04 11:38:44,0.0,0.0,25.799999999999955,6.578,39.92268763482571,116.55450786463916,2.881844380402264,1.0,-0.37299999999999933,0.0
14487.86,157,31,2023-09-04 11:38:45,0.0,0.0,25.799999999999955,5.878,39.92269258014858,116.55457894317806,0.0,1.0,-0.7000000000000002,0.0
14493.73,157,31,2023-09-04 11:38:46,0.0,0.0,26.0,5.71,39.922697776928544,116.55464717186987,3.4071550255550287,1.0,-0.16800000000000015,0.0
14499.83,156,31,2023-09-04 11:38:47,71.0,98.0,26.0,5.981,39.92270087823272,116.55471732839942,0.0,1.0,0.2709999999999999,98.0
14505.72,156,31,2023-09-04 11:38:48,61.0,128.0,26.0,6.112,39.9227000400424,116.55478589236736,0.0,1.0,0.13100000000000023,30.0
14511.51,155,31,2023-09-04 11:38:49,72.0,65.0,26.0,6.224,39.92269760929048,116.55485487543046,0.0,1.0,0.1120000000000001,-63.0
14517.51,156,31,2023-09-04 11:38:50,75.0,99.0,26.0,6.298,39.92269719019532,116.55492645688355,0.0,1.0,0.07399999999999984,34.0
14523.91,156,31,2023-09-04 11:38:51,76.0,109.0,26.0,6.457,39.922695849090815,116.55500214546919,0.0,1.0,0.1589999999999998,10.0
14530.59,156,31,2023-09-04 11:38:52,78.0,94.0,26.0,6.587,39.92269626818597,116.55508060008287,0.0,1.0,0.1299999999999999,-15.0
14537.42,156,31,2023-09-04 11:38:53,79.0,85.0,25.799999999999955,6.69,39.922695429995656,116.5551604796201,-2.928257686677125,1.0,0.10300000000000065,-9.0
14544.4,156,31,2023-09-04 11:38:54,81.0,90.0,25.799999999999955,6.821,39.922697274014354,116.5552418678999,0.0,1.0,0.13099999999999934,5.0
14551.41,156,31,2023-09-04 11:38:55,81.0,58.0,25.799999999999955,6.83,39.92269719019532,116.5553227532655,0.0,1.0,0.009000000000000341,-32.0
14558.21,156,31,2023-09-04 11:38:56,81.0,58.0,25.799999999999955,6.802,39.922699285671115,116.55540120787919,0.0,1.0,-0.02800000000000047,0.0
14564.73,155,31,2023-09-04 11:38:57,81.0,0.0,25.799999999999955,6.746,39.922701800242066,116.55547874048352,0.0,1.0,-0.05599999999999916,-58.0
14571.33,155,31,2023-09-04 11:38:58,81.0,0.0,25.799999999999955,6.625,39.92270439863205,116.55555669218302,0.0,1.0,-0.12100000000000044,0.0
14577.98,154,31,2023-09-04 11:38:59,81.0,0.0,25.799999999999955,6.503,39.9227050691843,116.55563472770154,0.0,1.0,-0.12199999999999989,0.0
14584.58,153,31,2023-09-04 11:39:00,0.0,0.0,25.799999999999955,6.42,39.92270699702203,116.55571167357266,0.0,1.0,-0.08300000000000018,0.0
14590.99,152,31,2023-09-04 11:39:01,0.0,0.0,25.799999999999955,6.28,39.92270993068814,116.55578660778701,0.0,1.0,-0.13999999999999968,0.0
14597.54,150,31,2023-09-04 11:39:02,0.0,0.0,25.799999999999955,6.233,39.92270884104073,116.5558616258204,0.0,1.0,-0.0470000000000006,0.0
14603.69,149,31,2023-09-04 11:39:03,0.0,0.0,25.799999999999955,6.065,39.92270867340267,116.55593287199736,0.0,1.0,-0.16799999999999926,0.0
14609.62,147,31,2023-09-04 11:39:04,0.0,0.0,25.799999999999955,6.037,39.922707583755255,116.55600311234593,0.0,1.0,-0.02800000000000047,0.0
14615.64,146,31,2023-09-04 11:39:05,0.0,0.0,25.799999999999955,5.841,39.92270733229816,116.55607192777097,0.0,1.0,-0.19599999999999973,0.0
14621.14,145,31,2023-09-04 11:39:06,0.0,0.0,25.799999999999955,5.766,39.92270649410784,116.55613789334893,0.0,1.0,-0.07500000000000018,0.0
14626.97,145,31,2023-09-04 11:39:07,0.0,0.0,25.799999999999955,5.832,39.92270439863205,116.55620587058365,0.0,1.0,0.06599999999999984,0.0
14632.68,144,31,2023-09-04 11:39:08,0.0,0.0,25.799999999999955,5.738,39.92270523682237,116.55627200379968,0.0,1.0,-0.09399999999999942,0.0
14638.3,144,31,2023-09-04 11:39:09,67.0,102.0,25.799999999999955,6.0,39.922707164660096,116.55634115450084,0.0,1.0,0.26199999999999957,102.0
14644.54,144,31,2023-09-04 11:39:10,60.0,108.0,25.799999999999955,6.102,39.922704147174954,116.55641457997262,0.0,1.0,0.10200000000000031,6.0
14650.98,144,31,2023-09-04 11:39:11,71.0,78.0,25.600000000000023,6.28,39.92270138114691,116.55649102292955,-3.1055900621113737,1.0,0.17799999999999994,-30.0
14657.52,144,31,2023-09-04 11:39:12,71.0,78.0,25.600000000000023,6.168,39.92270012386143,116.55656713061035,0.0,1.0,-0.1120000000000001,0.0
14664.24,144,31,2023-09-04 11:39:13,71.0,78.0,25.399999999999977,6.289,39.92270196788013,116.55664457939565,-2.976190476191443,1.0,0.12099999999999955,0.0
14670.62,144,31,2023-09-04 11:39:14,71.0,0.0,25.399999999999977,5.962,39.92270288988948,116.55671590939164,0.0,1.0,-0.32699999999999996,-78.0
14676.01,144,31,2023-09-04 11:39:15,71.0,0.0,25.399999999999977,5.43,39.922704147174954,116.55677902512252,0.0,1.0,-0.532,0.0
14681.07,144,31,2023-09-04 11:39:16,71.0,0.0,25.600000000000023,4.861,39.92270783521235,116.55683602206409,3.9525691699617704,1.0,-0.569,0.0
14685.55,144,31,2023-09-04 11:39:17,0.0,0.0,25.600000000000023,4.609,39.922714456915855,116.55688815750182,0.0,1.0,-0.2519999999999998,0.0
14689.76,145,31,2023-09-04 11:39:18,0.0,0.0,25.799999999999955,4.357,39.922718312591314,116.55693652108312,4.750593824225341,1.0,-0.2519999999999998,0.0
14693.39,145,31,2023-09-04 11:39:19,0.0,0.0,26.0,3.994,39.922720743343234,116.55698111280799,5.509641873280705,1.0,-0.363,0.0
14697.24,146,31,2023-09-04 11:39:20,0.0,0.0,26.0,3.844,39.92272208444774,116.55702511779964,0.0,1.0,-0.15000000000000036,0.0
14700.85,146,31,2023-09-04 11:39:21,0.0,0.0,26.0,3.536,39.92272141389549,116.55706501565874,0.0,1.0,-0.30799999999999983,0.0
14703.75,146,31,2023-09-04 11:39:22,0.0,0.0,26.0,3.518,39.92272040806711,116.55710231512785,0.0,1.0,-0.018000000000000238,0.0
14706.93,145,31,2023-09-04 11:39:23,0.0,0.0,26.0,3.434,39.92272334173322,116.55714154243469,0.0,1.0,-0.08399999999999963,0.0
